1.99716
1.85597
1.79521
1.79028
1.87783
1.84374
1.80954
1.80565
1.80828
1.84486
1.80984
1.85184
1.81076
1.80679
1.81330
1.83542
1.81821
1.90308
1.82283
1.80989
