0.77253
0.56717
0.56693
0.57130
0.56982
0.57001
0.57198
0.56946
0.57173
0.56713
0.56333
0.56982
0.56384
0.57093
0.57124
0.56362
0.61735
0.64518
0.56442
0.57572
