0.04344
0.06099
0.05046
0.04196
0.04217
0.04240
0.04171
0.04138
0.04197
0.04158
0.04191
0.05860
0.05269
0.04203
0.04186
0.04142
0.04140
0.04146
0.04208
0.04255
